,subj_emp,variable,wbeing_emp
1108,5015301,X.24,NA
1109,7017901,X.24,NA
1110,245502,X.24,NA
1111,41202,X.24,NA
1112,538202,X.24,NA
1113,345701,X.24,NA
1114,51802,X.24,NA
1115,5022202,X.24,NA
1116,526903,X.24,NA
1117,3419102,X.24,NA
1118,2576601,X.24,NA
1119,401702,X.24,NA
1120,2786402,X.24,NA
1121,5109102,X.24,NA
1122,5176702,X.24,NA
1123,7008701,X.24,NA
1124,5155001,X.24,NA
1125,571602,X.24,NA
1126,5134202,X.24,NA
1127,108902,X.24,NA
1128,170002,X.24,NA
1129,7212102,X.24,NA
1130,5506702,X.24,NA
1131,562303,X.24,NA
1132,493401,X.24,NA
1133,75904,X.24,NA
1134,2797401,X.24,NA
1135,327002,X.24,NA
1136,149203,X.24,NA
1137,2926403,X.24,NA
1138,520902,X.24,NA
1139,2613001,X.24,NA
1140,2586501,X.24,NA
1141,5114701,X.24,NA
1142,5170602,X.24,NA
1143,47801,X.24,NA
1144,2798001,X.24,NA
1145,475504,X.24,NA
1146,580103,X.24,NA
1147,162603,X.24,NA
1148,572101,X.24,NA
1149,2017503,X.24,NA
1150,2988601,X.24,NA
1151,2673601,X.24,NA
1152,2547002,X.24,NA
1153,5004501,X.24,NA
1154,560901,X.24,NA
1155,358402,X.24,NA
1156,473102,X.24,NA
1157,328305,X.24,NA
1158,592205,X.24,NA
1159,269703,X.24,NA
1160,2799902,X.24,NA
1161,82403,X.24,NA
1162,583202,X.24,NA
1163,251303,X.24,NA
1164,489001,X.24,NA
1165,2090401,X.24,NA
1166,217205,X.24,NA
1167,5100702,X.24,NA
1168,86802,X.24,NA
1169,5048701,X.24,NA
1170,2545201,X.24,NA
1171,2831901,X.24,NA
1172,385501,X.24,NA
1173,5091302,X.24,NA
1174,134804,X.24,NA
1175,5131302,X.24,NA
1176,751305,X.24,NA
1177,5028201,X.24,NA
1178,161301,X.24,NA
1179,412201,X.24,NA
1180,335401,X.24,NA
1181,594102,X.24,NA
1182,2954003,X.24,NA
1183,2735402,X.24,NA
1184,253201,X.24,NA
1185,33302,X.24,NA
1186,5174401,X.24,NA
1187,3323701,X.24,NA
1188,592504,X.24,NA
1189,104701,X.24,NA
1190,5105504,X.24,NA
1191,2643901,X.24,NA
1192,2191904,X.24,NA
1193,2595301,X.24,NA
1194,55901,X.24,NA
1195,2706602,X.24,NA
1196,2119801,X.24,NA
1197,2695001,X.24,NA
1198,5142601,X.24,NA
1199,5105302,X.24,NA
1200,5126302,X.24,NA
1201,534401,X.24,NA
1202,214401,X.24,NA
1203,2991104,X.24,NA
1204,5124402,X.24,NA
1205,2083401,X.24,NA
1206,529601,X.24,NA
1207,5121802,X.24,NA
1208,3083002,X.24,NA
1209,8009304,X.24,NA
1210,5005503,X.24,NA
1211,5095801,X.24,NA
1212,2618901,X.24,NA
1213,251602,X.24,NA
1214,5061802,X.24,NA
1215,5132904,X.24,NA
1216,527701,X.24,NA
1217,3024401,X.24,NA
1218,152604,X.24,NA
1219,5184801,X.24,NA
1220,352704,X.24,NA
1221,19803,X.24,NA
1222,524201,X.24,NA
1223,2955401,X.24,NA
1224,473402,X.24,NA
1225,217201,X.24,NA
1226,2845401,X.24,NA
1227,5029602,X.24,NA
1228,529302,X.24,NA
1229,5106101,X.24,NA
1230,2992401,X.24,NA
1231,5096601,X.24,NA
1232,7209001,X.24,NA
1233,5205201,X.24,NA
1234,154103,X.24,NA
1235,2541102,X.24,NA
1236,5134201,X.24,NA
1237,464004,X.24,NA
1238,2716903,X.24,NA
1239,321902,X.24,NA
1240,5179802,X.24,NA
1241,303605,X.24,NA
1242,40401,X.24,NA
1243,23702,X.24,NA
1244,5217602,X.24,NA
1245,5007503,X.24,NA
1246,5156402,X.24,NA
1247,174202,X.24,NA
1248,5136002,X.24,NA
1249,2942901,X.24,NA
1250,5079205,X.24,NA
1251,8085701,X.24,NA
1252,512105,X.24,NA
1253,5082402,X.24,NA
1254,172401,X.24,NA
1255,2631202,X.24,NA
1256,2747801,X.24,NA
1257,5184903,X.24,NA
1258,531902,X.24,NA
1259,5058101,X.24,NA
1260,5114101,X.24,NA
1261,5146001,X.24,NA
1262,5087102,X.24,NA
1263,168002,X.24,NA
1264,5111703,X.24,NA
1265,397401,X.24,NA
1266,5050401,X.24,NA
1267,7235801,X.24,NA
1268,2005001,X.24,NA
1269,5303802,X.24,NA
1270,419506,X.24,NA
1271,2664801,X.24,NA
1272,489803,X.24,NA
1273,572404,X.24,NA
1274,5023702,X.24,NA
1275,325102,X.24,NA
1276,5400302,X.24,NA
1277,336001,X.24,NA
1278,2688802,X.24,NA
1279,422304,X.24,NA
1280,395801,X.24,NA
1281,579702,X.24,NA
1282,3095002,X.24,NA
1283,570503,X.24,NA
1284,2821303,X.24,NA
1285,5043001,X.24,NA
1286,480501,X.24,NA
1287,682303,X.24,NA
1288,8150002,X.24,NA
1289,892903,X.24,NA
1290,566303,X.24,NA
1291,5052202,X.24,NA
1292,563301,X.24,NA
1293,2749002,X.24,NA
1294,5213801,X.24,NA
1295,75404,X.24,NA
1296,5071303,X.24,NA
1297,3027301,X.24,NA
1298,579701,X.24,NA
1299,8064401,X.24,NA
1300,2563101,X.24,NA
1301,177601,X.24,NA
1302,5124202,X.24,NA
1303,5135702,X.24,NA
1304,5111201,X.24,NA
1305,5215201,X.24,NA
1306,391701,X.24,NA
1307,5106702,X.24,NA
1308,110301,X.24,NA
1309,5070301,X.24,NA
1310,499503,X.24,NA
1311,5002604,X.24,NA
1312,7016901,X.24,NA
1313,526801,X.24,NA
1314,526001,X.24,NA
1315,5024502,X.24,NA
1316,780102,X.24,NA
1317,5063604,X.24,NA
1318,5030902,X.24,NA
1319,584809,X.24,NA
1320,5155501,X.24,NA
1321,18201,X.24,NA
1322,5116101,X.24,NA
1323,1100102,X.24,NA
1324,462101,X.24,NA
1325,2116202,X.24,NA
1326,5090301,X.24,NA
1327,5121803,X.24,NA
1328,432502,X.24,NA
1329,5189902,X.24,NA
1330,5178602,X.24,NA
1331,561902,X.24,NA
1332,589902,X.24,NA
1333,8015702,X.24,NA
1334,5097702,X.24,NA
1335,391201,X.24,NA
1336,5008602,X.24,NA
1337,5135801,X.24,NA
1338,565503,X.24,NA
1339,467302,X.24,NA
1340,2635502,X.24,NA
1341,470501,X.24,NA
1342,5192602,X.24,NA
1343,34002,X.24,NA
1344,291302,X.24,NA
1345,270001,X.24,NA
1346,5212101,X.24,NA
1347,406802,X.24,NA
1348,2187001,X.24,NA
1349,285502,X.24,NA
1350,230601,X.24,NA
1351,579003,X.24,NA
1352,5025202,X.24,NA
1353,5182001,X.24,NA
1354,5090802,X.24,NA
1355,532301,X.24,NA
1356,2565601,X.24,NA
1357,381804,X.24,NA
1358,3824402,X.24,NA
1359,5083802,X.24,NA
1360,900202,X.24,NA
1361,2564903,X.24,NA
1362,358701,X.24,NA
1363,5056301,X.24,NA
1364,3098002,X.24,NA
1365,2762904,X.24,NA
1366,458903,X.24,NA
1367,155202,X.24,NA
1368,5158901,X.24,NA
1369,7012501,X.24,NA
1370,5101801,X.24,NA
1371,5152702,X.24,NA
1372,2595002,X.24,NA
1373,402502,X.24,NA
1374,7022502,X.24,NA
1375,992302,X.24,NA
1376,73603,X.24,NA
1377,66901,X.24,NA
1378,522901,X.24,NA
1379,7006102,X.24,NA
1380,5066102,X.24,NA
1381,459602,X.24,NA
1382,564208,X.24,NA
1383,80205,X.24,NA
1384,5078602,X.24,NA
1385,320902,X.24,NA
1386,237601,X.24,NA
1387,5088301,X.24,NA
1388,556701,X.24,NA
1389,3406302,X.24,NA
1390,2791602,X.24,NA
1391,2901001,X.24,NA
1392,2645301,X.24,NA
1393,5030303,X.24,NA
1394,437101,X.24,NA
1395,32803,X.24,NA
1396,569403,X.24,NA
1397,5040702,X.24,NA
1398,110102,X.24,NA
1399,795102,X.24,NA
1400,3824002,X.24,NA
1401,499101,X.24,NA
1402,174601,X.24,NA
1403,5187601,X.24,NA
1404,630102,X.24,NA
1405,276501,X.24,NA
1406,2917202,X.24,NA
1407,93601,X.24,NA
1408,11702,X.24,NA
1409,7006302,X.24,NA
1410,212102,X.24,NA
1411,2099301,X.24,NA
1412,5183401,X.24,NA
1413,287704,X.24,NA
1414,5902,X.24,NA
1415,44703,X.24,NA
1416,5159101,X.24,NA
1417,5138801,X.24,NA
1418,2833902,X.24,NA
1419,2674004,X.24,NA
1420,8146201,X.24,NA
1421,5143901,X.24,NA
1422,682803,X.24,NA
1423,164502,X.24,NA
1424,525004,X.24,NA
1425,7008303,X.24,NA
1426,588003,X.24,NA
1427,5094502,X.24,NA
1428,198303,X.24,NA
1429,5187303,X.24,NA
1430,565501,X.24,NA
1431,2604101,X.24,NA
1432,5401002,X.24,NA
1433,2771203,X.24,NA
1434,5111502,X.24,NA
1435,584401,X.24,NA
1436,2765402,X.24,NA
1437,2139501,X.24,NA
1438,1601,X.24,NA
1439,2203504,X.24,NA
1440,585304,X.24,NA
1441,329703,X.24,NA
1442,513902,X.24,NA
1443,511305,X.24,NA
1444,2711901,X.24,NA
1445,762202,X.24,NA
1446,5139102,X.24,NA
1447,136602,X.24,NA
1448,581001,X.24,NA
1449,3396002,X.24,NA
1450,78401,X.24,NA
1451,89803,X.24,NA
1452,7002902,X.24,NA
1453,5165901,X.24,NA
1454,311503,X.24,NA
1455,282602,X.24,NA
1456,2310502,X.24,NA
1457,469605,X.24,NA
1458,2704701,X.24,NA
1459,7022102,X.24,NA
1460,393502,X.24,NA
1461,5069302,X.24,NA
1462,125602,X.24,NA
1463,463601,X.24,NA
1464,2829303,X.24,NA
1465,706402,X.24,NA
1466,412603,X.24,NA
1467,3444604,X.24,NA
1468,5109402,X.24,NA
1469,342204,X.24,NA
1470,5184901,X.24,NA
1471,5103901,X.24,NA
1472,5068601,X.24,NA
1473,198103,X.24,NA
1474,2660803,X.24,NA
1475,2814803,X.24,NA
1476,87102,X.24,NA
1477,271902,X.24,NA
1478,560103,X.24,NA
1479,3190201,X.24,NA
1480,400902,X.24,NA
1481,2768801,X.24,NA
1482,574703,X.24,NA
1483,326602,X.24,NA
1484,11501,X.24,NA
1485,5026401,X.24,NA
1486,5078902,X.24,NA
1487,492204,X.24,NA
1488,207801,X.24,NA
1489,884802,X.24,NA
1490,5079301,X.24,NA
1491,5051501,X.24,NA
1492,564204,X.24,NA
1493,5022802,X.24,NA
1494,5053202,X.24,NA
1495,5143604,X.24,NA
1496,5030204,X.24,NA
1497,2516601,X.24,NA
1498,480801,X.24,NA
1499,275407,X.24,NA
1500,2617402,X.24,NA
1501,5017602,X.24,NA
1502,5143201,X.24,NA
1503,120601,X.24,NA
1504,8013602,X.24,NA
1505,5022501,X.24,NA
1506,137603,X.24,NA
1507,5150505,X.24,NA
1508,5057102,X.24,NA
1509,125904,X.24,NA
1510,5122501,X.24,NA
1511,482803,X.24,NA
1512,5008303,X.24,NA
1513,291303,X.24,NA
1514,24301,X.24,NA
1515,5199603,X.24,NA
1516,5051304,X.24,NA
1517,283908,X.24,NA
1518,5154402,X.24,NA
1519,479202,X.24,NA
1520,7005903,X.24,NA
1521,970602,X.24,NA
1522,801003,X.24,NA
1523,792602,X.24,NA
1524,414501,X.24,NA
1525,327004,X.24,NA
1526,5003502,X.24,NA
1527,504701,X.24,NA
1528,5022402,X.24,NA
1529,3451001,X.24,NA
1530,5151801,X.24,NA
1531,569801,X.24,NA
1532,328602,X.24,NA
1533,5183601,X.24,NA
1534,5098802,X.24,NA
1535,230901,X.24,NA
1536,5186301,X.24,NA
1537,5200601,X.24,NA
1538,175002,X.24,NA
1539,152403,X.24,NA
1540,95001,X.24,NA
1541,400304,X.24,NA
1542,535602,X.24,NA
1543,5113403,X.24,NA
1544,994602,X.24,NA
1545,285102,X.24,NA
1546,731902,X.24,NA
1547,5029901,X.24,NA
1548,5029401,X.24,NA
1549,2666102,X.24,NA
1550,250005,X.24,NA
1551,465703,X.24,NA
1552,5111501,X.24,NA
1553,2700003,X.24,NA
1554,5198801,X.24,NA
1555,338101,X.24,NA
1556,5175003,X.24,NA
1557,522402,X.24,NA
1558,2839601,X.24,NA
1559,533101,X.24,NA
1560,5139301,X.24,NA
1561,465202,X.24,NA
1562,5112601,X.24,NA
1563,7205205,X.24,NA
1564,5180101,X.24,NA
1565,476802,X.24,NA
1566,5058702,X.24,NA
1567,5021002,X.24,NA
1568,2536101,X.24,NA
1569,370804,X.24,NA
1570,5204302,X.24,NA
1571,73205,X.24,NA
1572,560701,X.24,NA
1573,5003303,X.24,NA
1574,1145002,X.24,NA
1575,5185502,X.24,NA
1576,5090702,X.24,NA
1577,7010102,X.24,NA
1578,5162701,X.24,NA
1579,506204,X.24,NA
1580,5127403,X.24,NA
1581,173603,X.24,8
1582,1093605,X.24,NA
1583,5090402,X.24,NA
1584,5048702,X.24,NA
1585,554001,X.24,NA
1586,7202903,X.24,NA
1587,579601,X.24,NA
1588,2550701,X.24,NA
1589,5115402,X.24,NA
1590,587001,X.24,NA
1591,5071601,X.24,NA
1592,460301,X.24,NA
1593,5050601,X.24,NA
1594,2637401,X.24,NA
1595,595501,X.24,NA
1596,5174502,X.24,NA
1597,3075503,X.24,NA
1598,590203,X.24,NA
1599,587202,X.24,NA
1600,2935701,X.24,NA
1601,2578001,X.24,NA
1602,5084302,X.24,NA
1603,338002,X.24,NA
1604,5043003,X.24,NA
1605,5160401,X.24,NA
1606,2796601,X.24,NA
1607,273703,X.24,NA
1608,5152201,X.24,NA
1609,322704,X.24,NA
1610,2847702,X.24,NA
1611,7204501,X.24,NA
1612,225302,X.24,NA
1613,1140102,X.24,NA
1614,3069701,X.24,NA
1615,1172102,X.24,NA
1616,5105603,X.24,NA
1617,5161503,X.24,NA
1618,5011702,X.24,NA
1619,2966904,X.24,NA
1620,251802,X.24,NA
1621,473901,X.24,NA
1622,5063504,X.24,NA
1623,5208702,X.24,NA
1624,578501,X.24,NA
1625,5007002,X.24,NA
1626,7014301,X.24,NA
1627,832104,X.24,NA
1628,5157201,X.24,NA
1629,27804,X.24,NA
1630,2203,X.24,NA
1631,5118802,X.24,NA
1632,5126202,X.24,NA
1633,288901,X.24,NA
1634,5009801,X.24,NA
1635,5125701,X.24,NA
1636,5146704,X.24,NA
1637,568901,X.24,NA
1638,5142401,X.24,NA
1639,5161103,X.24,NA
1640,3069801,X.24,NA
1641,253203,X.24,NA
1642,443901,X.24,NA
1643,5011701,X.24,NA
1644,562503,X.24,NA
1645,5203402,X.24,NA
1646,5125302,X.24,NA
1647,513402,X.24,NA
1648,785703,X.24,NA
1649,5141701,X.24,NA
1650,5044703,X.24,NA
1651,543703,X.24,NA
1652,5133703,X.24,NA
1653,120901,X.24,NA
1654,5204301,X.24,NA
1655,527103,X.24,NA
1656,5207402,X.24,NA
1657,5098703,X.24,NA
1658,169701,X.24,NA
1659,5101502,X.24,NA
1660,5112102,X.24,NA
1661,570404,X.24,NA
1662,2697302,X.24,NA
1663,5157203,X.24,NA
1664,8019803,X.24,NA
1665,529301,X.24,NA
1666,521802,X.24,NA
1667,3304301,X.24,NA
1668,525401,X.24,NA
1669,5165501,X.24,NA
1670,5200301,X.24,NA
1671,3389001,X.24,NA
1672,485601,X.24,NA
1673,5127104,X.24,NA
1674,2761601,X.24,NA
1675,219405,X.24,NA
1676,5006502,X.24,NA
1677,62801,X.24,NA
1678,174502,X.24,NA
1679,5145601,X.24,NA
1680,5167701,X.24,NA
1681,991002,X.24,NA
1682,7009504,X.24,NA
1683,412801,X.24,NA
1684,8605,X.24,NA
1685,5132905,X.24,NA
1686,329103,X.24,NA
1687,2191501,X.24,NA
1688,5143102,X.24,NA
1689,5175004,X.24,NA
1690,3023102,X.24,NA
1691,577101,X.24,NA
1692,2656803,X.24,NA
1693,236201,X.24,NA
1694,2689703,X.24,NA
1695,176801,X.24,NA
1696,290701,X.24,NA
1697,5145701,X.24,NA
1698,123001,X.24,NA
1699,558101,X.24,NA
1700,2118801,X.24,NA
1701,5040601,X.24,NA
1702,521701,X.24,NA
1703,2917203,X.24,NA
1704,5160802,X.24,NA
1705,2194604,X.24,NA
1706,140805,X.24,NA
1707,5049401,X.24,NA
1708,5200501,X.24,NA
1709,203802,X.24,NA
1710,7234104,X.24,NA
1711,5065901,X.24,NA
1712,80102,X.24,NA
1713,253302,X.24,NA
1714,5124102,X.24,NA
1715,3015003,X.24,NA
1716,516701,X.24,NA
1717,300805,X.24,NA
1718,2986201,X.24,NA
1719,1058303,X.24,NA
1720,2095201,X.24,NA
1721,5097201,X.24,NA
1722,3093001,X.24,NA
1723,2778702,X.24,NA
1724,186203,X.24,NA
1725,5066302,X.24,NA
1726,411301,X.24,NA
1727,196103,X.24,NA
1728,2882801,X.24,NA
1729,104604,X.24,NA
1730,5182202,X.24,NA
1731,5211401,X.24,NA
1732,5093804,X.24,NA
1733,7220501,X.24,NA
1734,267701,X.24,NA
1735,5185004,X.24,NA
1736,258402,X.24,NA
1737,560503,X.24,NA
1738,544201,X.24,NA
1739,179403,X.24,NA
1740,247601,X.24,NA
1741,580701,X.24,NA
1742,5001302,X.24,NA
1743,3249704,X.24,NA
1744,96304,X.24,NA
1745,535101,X.24,NA
1746,3256801,X.24,NA
1747,5157501,X.24,NA
1748,5097502,X.24,NA
1749,517801,X.24,NA
1750,2046601,X.24,NA
1751,463103,X.24,NA
1752,5006802,X.24,NA
1753,344902,X.24,NA
1754,5208704,X.24,NA
1755,990302,X.24,NA
1756,88902,X.24,NA
1757,7011202,X.24,NA
1758,51202,X.24,NA
1759,5105505,X.24,NA
1760,5177901,X.24,NA
1761,576402,X.24,NA
1762,481601,X.24,NA
1763,2995501,X.24,NA
1764,396403,X.24,NA
1765,7234101,X.24,NA
1766,250403,X.24,NA
1767,79909,X.24,NA
1768,2112702,X.24,NA
1769,67103,X.24,NA
1770,5004002,X.24,NA
1771,530001,X.24,NA
1772,405601,X.24,NA
1773,264103,X.24,NA
1774,69201,X.24,NA
1775,5044902,X.24,NA
1776,1170202,X.24,NA
1777,5196802,X.24,NA
1778,2986301,X.24,NA
1779,5032803,X.24,NA
1780,5102102,X.24,NA
1781,7216804,X.24,NA
1782,396501,X.24,NA
1783,289601,X.24,NA
1784,536601,X.24,NA
1785,516401,X.24,NA
1786,525202,X.24,NA
1787,8171301,X.24,NA
1788,482801,X.24,8
1789,103305,X.24,NA
1790,5026403,X.24,NA
1791,5026702,X.24,NA
1792,401504,X.24,NA
1793,433403,X.24,NA
1794,518602,X.24,NA
1795,427203,X.24,NA
1796,178102,X.24,NA
1797,2666103,X.24,NA
1798,267304,X.24,NA
1799,5000903,X.24,NA
1800,5094301,X.24,NA
1801,585202,X.23,NA
1802,5656802,X.23,NA
1803,665302,X.23,NA
1804,5116701,X.23,NA
1805,1055903,X.23,NA
1806,5209302,X.23,NA
1807,526901,X.23,NA
1808,2860404,X.23,NA
1809,5064702,X.23,NA
1810,2102002,X.23,NA
1811,5208701,X.23,NA
1812,161102,X.23,NA
1813,565403,X.23,NA
1814,5061703,X.23,NA
1815,137902,X.23,NA
1816,5207202,X.23,NA
1817,502502,X.23,NA
1818,5160801,X.23,NA
1819,5111801,X.23,NA
1820,2984902,X.23,NA
1821,2149501,X.23,NA
1822,5071103,X.23,NA
1823,462102,X.23,NA
1824,1024902,X.23,NA
1825,587401,X.23,NA
1826,259302,X.23,NA
1827,5604002,X.23,NA
1828,5078703,X.23,NA
1829,2553301,X.23,NA
1830,5043002,X.23,NA
1831,5207802,X.23,NA
1832,212402,X.23,NA
1833,43703,X.23,NA
1834,5035901,X.23,NA
1835,5076005,X.23,NA
1836,535601,X.23,NA
1837,586501,X.23,NA
1838,107001,X.23,NA
1839,579301,X.23,NA
1840,5164002,X.23,NA
1841,566301,X.23,NA
1842,595701,X.23,NA
1843,3050403,X.23,NA
1844,11502,X.23,NA
1845,560604,X.23,NA
1846,5183402,X.23,NA
1847,394104,X.23,NA
1848,331801,X.23,NA
1849,257101,X.23,NA
1850,590004,X.23,NA
1851,855803,X.23,NA
1852,356001,X.23,NA
1853,5012201,X.23,NA
1854,2968702,X.23,NA
1855,488101,X.23,NA
1856,181304,X.23,NA
1857,5100901,X.23,NA
1858,5085705,X.23,NA
1859,512401,X.23,NA
1860,2155604,X.23,NA
1861,594301,X.23,NA
1862,2713802,X.23,NA
1863,445905,X.23,NA
1864,5666002,X.23,NA
1865,292203,X.23,NA
1866,5050503,X.23,NA
1867,5668902,X.23,NA
1868,5207601,X.23,NA
1869,5170001,X.23,NA
1870,5106701,X.23,NA
1871,947502,X.23,NA
1872,5160502,X.23,NA
1873,89401,X.23,NA
1874,13902,X.23,NA
1875,7020501,X.23,NA
1876,5194302,X.23,NA
1877,149301,X.23,NA
1878,329901,X.23,NA
1879,457302,X.23,NA
1880,5605602,X.23,NA
1881,228404,X.23,NA
1882,85201,X.23,NA
1883,5096602,X.23,NA
1884,3022201,X.23,NA
1885,442003,X.23,NA
1886,50701,X.23,NA
1887,2189402,X.23,NA
1888,5043801,X.23,NA
1889,5021802,X.23,NA
1890,2990301,X.23,NA
1891,499801,X.23,9
1892,5188902,X.23,NA
1893,434803,X.23,NA
1894,5129601,X.23,NA
1895,5403902,X.23,NA
1896,106001,X.23,NA
1897,1009806,X.23,NA
1898,5036304,X.23,NA
1899,5162004,X.23,NA
1900,41901,X.23,NA
1901,585801,X.23,NA
1902,2873802,X.23,NA
1903,2905101,X.23,NA
1904,7008102,X.23,NA
1905,2586201,X.23,NA
1906,84803,X.23,NA
1907,152802,X.23,NA
1908,2189401,X.23,NA
1909,573003,X.23,NA
1910,5069702,X.23,NA
1911,5162802,X.23,NA
1912,5046504,X.23,NA
1913,511001,X.23,NA
1914,506404,X.23,NA
1915,2196401,X.23,NA
1916,8026501,X.23,NA
1917,212802,X.23,NA
1918,5066101,X.23,NA
1919,3062102,X.23,NA
1920,8004,X.23,NA
1921,105902,X.23,NA
1922,2022102,X.23,NA
1923,872102,X.23,NA
1924,5095101,X.23,NA
1925,5016602,X.23,NA
1926,239303,X.23,NA
1927,10303,X.23,NA
1928,179402,X.23,NA
1929,5161504,X.23,NA
1930,2666402,X.23,NA
1931,3498803,X.23,NA
1932,484601,X.23,NA
1933,299201,X.23,NA
1934,566201,X.23,NA
1935,7219401,X.23,NA
1936,7005302,X.23,NA
1937,556802,X.23,NA
1938,2716604,X.23,NA
1939,872002,X.23,NA
1940,32002,X.23,NA
1941,5074002,X.23,NA
1942,5049504,X.23,NA
1943,545702,X.23,NA
1944,162701,X.23,NA
1945,5095701,X.23,NA
1946,5051102,X.23,NA
1947,5074402,X.23,NA
1948,5116903,X.23,NA
1949,5090403,X.23,NA
1950,572504,X.23,NA
1951,964302,X.23,NA
1952,5165101,X.23,NA
1953,523101,X.23,NA
1954,7002601,X.23,NA
1955,534102,X.23,NA
1956,2702802,X.23,NA
1957,5023901,X.23,NA
1958,3069702,X.23,NA
1959,1195002,X.23,NA
1960,522001,X.23,NA
1961,826706,X.23,NA
1962,2733202,X.23,NA
1963,574901,X.23,NA
1964,7011901,X.23,NA
1965,913404,X.23,NA
1966,2553402,X.23,NA
1967,3017002,X.23,NA
1968,69802,X.23,NA
1969,81404,X.23,NA
1970,127801,X.23,NA
1971,2700502,X.23,NA
1972,2722203,X.23,NA
1973,28702,X.23,NA
1974,5153902,X.23,NA
1975,5680403,X.23,NA
1976,3060503,X.23,NA
1977,5189701,X.23,NA
1978,490103,X.23,NA
1979,468601,X.23,NA
1980,280303,X.23,NA
1981,782105,X.23,NA
1982,964306,X.23,NA
1983,532008,X.23,NA
1984,8070502,X.23,NA
1985,456703,X.23,NA
1986,5019503,X.23,NA
1987,146102,X.23,NA
1988,521203,X.23,NA
1989,167502,X.23,NA
1990,2921701,X.23,NA
1991,5064703,X.23,NA
1992,57501,X.23,NA
1993,140804,X.23,NA
1994,5105701,X.23,NA
1995,523504,X.23,NA
1996,5091701,X.23,NA
1997,5132702,X.23,NA
1998,2505601,X.23,NA
1999,5180205,X.23,NA
2000,380201,X.23,NA
2001,26203,X.23,NA
2002,166601,X.23,NA
2003,5634202,X.23,NA
2004,5200101,X.23,NA
2005,2992403,X.23,NA
2006,5022401,X.23,NA
2007,782102,X.23,NA
2008,5036801,X.23,NA
2009,5112104,X.23,NA
2010,2715801,X.23,NA
2011,2140204,X.23,NA
2012,248203,X.23,NA
2013,5075204,X.23,NA
2014,320002,X.23,NA
2015,5106103,X.23,NA
2016,278001,X.23,NA
2017,22301,X.23,NA
2018,214403,X.23,NA
2019,468504,X.23,NA
2020,752002,X.23,NA
2021,5180602,X.23,NA
2022,511801,X.23,NA
2023,499510,X.23,NA
2024,5082702,X.23,NA
2025,2980101,X.23,NA
2026,208501,X.23,NA
2027,98804,X.23,NA
2028,2102001,X.23,NA
2029,5007601,X.23,NA
2030,2671402,X.23,NA
2031,156401,X.23,10
2032,573602,X.23,NA
2033,267201,X.23,NA
2034,5132602,X.23,NA
2035,5173402,X.23,NA
2036,5058602,X.23,NA
2037,36701,X.23,NA
2038,5059101,X.23,NA
2039,2550603,X.23,NA
2040,206103,X.23,8
2041,468102,X.23,NA
2042,5177101,X.23,NA
2043,477803,X.23,NA
2044,5216603,X.23,NA
2045,511304,X.23,NA
2046,13401,X.23,NA
2047,5122502,X.23,NA
2048,753002,X.23,NA
2049,5217601,X.23,NA
2050,5036704,X.23,NA
2051,5008301,X.23,NA
2052,427901,X.23,NA
2053,423706,X.23,NA
2054,5029301,X.23,NA
2055,780807,X.23,NA
2056,5604702,X.23,NA
2057,47603,X.23,NA
2058,5065403,X.23,NA
2059,79908,X.23,NA
2060,2536701,X.23,NA
2061,2196403,X.23,NA
2062,3391601,X.23,NA
2063,5677102,X.23,NA
2064,5020802,X.23,NA
2065,160301,X.23,NA
2066,5175503,X.23,NA
2067,5071801,X.23,NA
2068,2932107,X.23,NA
2069,292001,X.23,NA
2070,2580404,X.23,NA
2071,157401,X.23,NA
2072,5112802,X.23,NA
2073,5061601,X.23,NA
2074,68501,X.23,NA
2075,1701,X.23,NA
2076,578703,X.23,NA
2077,5013101,X.23,NA
2078,2022701,X.23,NA
2079,2989401,X.23,NA
2080,285401,X.23,NA
2081,5002701,X.23,NA
2082,5060603,X.23,NA
2083,5170003,X.23,NA
2084,883902,X.23,NA
2085,2149503,X.23,NA
2086,129702,X.23,NA
2087,2091201,X.23,NA
2088,5107002,X.23,NA
2089,3198402,X.23,NA
2090,2688302,X.23,NA
2091,2905104,X.23,NA
2092,332902,X.23,NA
2093,5048001,X.23,NA
2094,5005002,X.23,NA
2095,713002,X.23,NA
2096,3085703,X.23,NA
2097,2966305,X.23,NA
2098,5175002,X.23,NA
2099,207202,X.23,NA
2100,53402,X.23,NA
2101,5121801,X.23,NA
2102,2909501,X.23,NA
2103,457802,X.23,NA
2104,2928003,X.23,NA
2105,7204503,X.23,NA
2106,5190601,X.23,NA
2107,3015403,X.23,NA
2108,5188903,X.23,NA
2109,379901,X.23,7
2110,8047302,X.23,NA
2111,5130401,X.23,NA
2112,5187201,X.23,NA
2113,5110104,X.23,NA
2114,548801,X.23,NA
2115,235004,X.23,NA
2116,5022805,X.23,NA
2117,3020402,X.23,NA
2118,5117803,X.23,NA
2119,2113101,X.23,NA
2120,5077401,X.23,NA
2121,153103,X.23,NA
2122,8116602,X.23,NA
2123,565603,X.23,NA
2124,5162401,X.23,NA
2125,3095001,X.23,NA
2126,524401,X.23,NA
2127,5083902,X.23,NA
2128,2663201,X.23,NA
2129,2933301,X.23,NA
2130,5016502,X.23,NA
2131,583306,X.23,NA
2132,5030301,X.23,NA
2133,5632102,X.23,NA
2134,5061905,X.23,NA
2135,19802,X.23,NA
2136,2528101,X.23,NA
2137,535502,X.23,NA
2138,5122402,X.23,NA
